,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
498726,18,5,1621,1605,1948,1929,147,144,124,19,16,STL,LGA,887,5,18,0,0,0,19,0,0
498753,18,5,1900,1850,2153,2115,233,205,205,38,10,DCA,DFW,1192,12,16,0,9,0,28,0,1
498840,18,5,816,800,920,900,64,60,41,20,16,DFW,AUS,190,6,17,0,16,0,4,0,0
498871,18,5,1320,1225,1642,1545,142,140,122,57,55,DFW,TPA,929,3,17,0,0,0,2,0,55
498902,18,5,1002,905,1245,1140,163,155,123,65,57,MSP,DFW,852,14,26,0,51,0,8,0,6
498933,18,5,1943,1845,2049,1945,66,60,43,64,58,DFW,AUS,190,5,18,0,58,0,6,0,0
499022,18,5,2249,2240,2400,2340,71,60,55,20,9,DFW,SAT,247,6,10,0,8,0,11,0,1
499386,18,5,2151,2115,20,5,329,350,312,15,36,MIA,LAX,2342,5,12,0,7,0,0,0,8
499479,18,5,1618,1525,1711,1625,53,60,36,46,53,AUS,DFW,190,8,9,0,0,3,0,0,43
499535,18,5,2255,2240,2354,2335,59,55,44,19,15,DFW,AUS,190,4,11,0,15,0,4,0,0
499595,18,5,949,935,1341,1300,292,265,249,41,14,BOS,DFW,1562,21,22,0,14,0,27,0,0
499812,18,5,1739,1720,2000,1925,201,185,176,35,19,DTW,DFW,987,13,12,0,0,0,22,0,13
500013,18,5,1203,1125,1442,1350,219,205,192,52,38,ORD,SLC,1249,10,17,0,22,0,14,0,16
500075,18,5,753,715,1213,1130,200,195,152,43,38,SLC,ORD,1249,11,37,0,38,0,5,0,0
500137,18,5,653,600,1123,1035,150,155,126,48,53,LAS,DFW,1055,10,14,0,48,0,0,0,0
500313,18,5,1847,1835,2116,2040,149,125,124,36,12,BNA,DFW,631,9,16,0,0,0,24,0,12
500340,18,5,2203,2130,2306,2240,63,70,46,26,33,DFW,ICT,328,5,12,0,26,0,0,0,0
500431,18,5,1518,1435,1952,1845,214,190,165,67,43,SLC,ORD,1249,34,15,0,0,0,24,0,43
500488,18,5,1508,1430,1552,1515,104,105,84,37,38,DFW,ELP,551,3,17,0,35,0,0,0,2
500666,18,5,1916,1855,2056,2030,160,155,124,26,21,ATL,DFW,732,8,28,0,0,0,5,0,21
500695,18,5,1354,1315,1525,1455,91,100,74,30,39,DFW,OMA,583,4,13,0,30,0,0,0,0
500726,18,5,1214,1120,1307,1230,53,70,39,37,54,SAT,DFW,247,8,6,0,37,0,0,0,0
500964,18,5,1622,1555,2155,2120,213,205,181,35,27,SFO,DFW,1464,5,27,0,3,0,8,0,24
500989,18,5,1925,1800,2139,1959,194,179,156,100,85,BOS,ORD,867,10,28,0,0,0,100,0,0
501107,18,5,2243,2215,2326,2310,43,55,28,16,28,DFW,OKC,175,4,11,0,16,0,0,0,0
501159,18,5,1212,1200,1543,1505,151,125,90,38,12,ORD,EWR,719,9,52,0,0,0,38,0,0
501304,18,5,1129,1115,1413,1335,224,200,207,38,14,DCA,DFW,1192,8,9,0,14,0,24,0,0
501331,18,5,1814,1730,2142,2110,148,160,126,32,44,DFW,DCA,1192,4,18,0,0,0,11,0,21
501414,18,5,2251,2120,139,15,168,175,142,84,91,MIA,BDL,1194,2,24,0,84,0,0,0,0
501476,18,5,1958,1840,2111,1950,73,70,53,81,78,DFW,SAT,247,6,14,0,78,0,3,0,0
501507,18,5,1809,1645,1901,1745,52,60,39,76,84,OKC,DFW,175,5,8,0,0,0,0,0,76
501563,18,5,1716,1650,1859,1825,103,95,69,34,26,RDU,LGA,431,7,27,0,0,0,34,0,0
501623,18,5,1516,1450,2054,2035,218,225,194,19,26,SEA,DFW,1660,14,10,0,0,0,1,0,18
501685,18,5,1947,1935,2054,2035,67,60,46,19,12,DFW,AUS,190,6,15,0,12,0,7,0,0
501809,18,5,1022,955,1202,1135,160,160,138,27,27,DFW,PHX,868,7,15,0,17,0,0,0,10
501964,18,5,43,2340,600,510,197,210,183,50,63,SEA,DFW,1660,3,11,0,5,0,0,0,45
502208,18,5,1920,1850,2158,2135,98,105,82,23,30,MSY,MIA,674,6,10,0,12,0,0,0,11
502239,18,5,2023,1910,2208,2105,165,175,142,63,73,MCO,ORD,1005,8,15,0,0,0,54,0,9
502425,18,5,1330,1305,1800,1729,210,204,189,31,25,TUS,ORD,1437,9,12,0,25,0,6,0,0
502456,18,5,931,825,1237,1135,186,190,167,62,66,LGA,PBI,1035,3,16,0,62,0,0,0,0
502547,18,5,2001,1815,2113,1925,72,70,49,108,106,ORD,STL,258,4,19,0,0,85,2,0,21
502576,18,5,2027,1957,2324,2300,117,123,92,24,30,DFW,IND,762,7,18,0,0,0,2,0,22
502731,18,5,919,850,1019,955,120,125,97,24,29,DFW,DEN,641,6,17,0,24,0,0,0,0
502879,18,5,1458,1350,1843,1730,165,160,136,73,68,DFW,MIA,1121,7,22,0,0,0,73,0,0
503059,18,5,2219,2150,2342,2315,83,85,61,27,29,DFW,MCI,460,11,11,0,9,0,0,0,18
503088,18,5,1804,1755,2130,2020,266,205,163,70,9,MIA,ORD,1197,7,96,0,9,0,61,0,0
503119,18,5,2251,2130,2355,2235,64,65,46,80,81,ORD,STL,258,3,15,0,0,0,31,0,49
503181,18,5,1740,1705,1957,1930,257,265,233,27,35,DFW,SEA,1660,11,13,0,0,8,0,0,19
503332,18,5,1311,1305,1554,1525,223,200,208,29,6,IAD,DFW,1172,6,9,0,0,6,23,0,0
503394,18,5,1944,1920,2225,2155,161,155,139,30,24,DCA,MIA,920,11,11,0,19,0,6,0,5
503518,18,5,1338,1234,1439,1339,61,65,45,60,64,SAT,DFW,247,7,9,0,0,0,9,0,51
503580,18,5,2232,2210,16,2350,224,220,199,26,22,DFW,SFO,1464,5,20,0,22,0,4,0,0
503729,18,5,2002,1930,2304,2215,122,105,86,49,32,DEN,DFW,641,4,32,0,0,0,17,0,32
503969,18,5,1914,1830,2233,2210,139,160,116,23,44,DFW,RIC,1158,9,14,0,10,0,0,0,13
504153,18,5,1606,1415,1729,1540,83,85,66,109,111,DFW,MSY,448,2,15,0,84,0,0,0,25
504305,18,5,1945,1925,2232,2200,167,155,136,32,20,LGA,ATL,761,7,24,0,0,0,18,0,14
504396,18,5,1533,1140,1906,1520,153,160,135,226,233,DFW,MIA,1121,4,14,0,226,0,0,0,0
504427,18,5,1718,1640,2058,2005,160,145,130,53,38,MIA,SJU,1045,6,24,0,38,0,15,0,0
504582,18,5,1909,1855,2108,2045,239,230,202,23,14,DFW,OAK,1456,8,29,0,4,0,9,0,10
504644,18,5,1934,1850,2159,2115,265,265,247,44,44,BNA,LAX,1797,4,14,0,44,0,0,0,0
504706,18,5,1000,930,1134,1105,214,215,195,29,30,DFW,RNO,1345,5,14,0,17,0,0,0,12
505455,18,5,1831,1820,2109,2045,218,205,187,24,11,RIC,DFW,1158,19,12,0,11,0,13,0,0
505743,18,5,1129,945,1306,1135,217,230,200,91,104,DFW,SJC,1438,2,15,0,91,0,0,0,0
505803,18,5,1918,1820,2041,1940,143,140,102,61,58,ATL,ORD,606,6,35,0,0,0,61,0,0
506127,18,5,2220,2055,124,5,124,130,87,79,85,ORD,BOS,867,8,29,0,71,0,2,0,6
506244,18,5,1008,940,1103,1035,115,115,91,28,28,DFW,COS,592,8,16,0,28,0,0,0,0
506274,18,5,1009,940,1128,1100,79,80,51,28,29,MSP,ORD,334,6,22,0,3,0,0,0,25
506305,18,5,1202,1150,1521,1500,139,130,92,21,12,ORD,JFK,740,4,43,0,0,0,9,0,12
506429,18,5,1759,1700,1928,1830,149,150,122,58,59,ATL,DFW,732,9,18,0,0,0,4,0,54
506460,18,5,2015,1915,2124,2025,69,70,49,59,60,DFW,IAH,224,6,14,0,12,0,0,0,47
506522,18,5,1637,1545,1840,1729,183,164,158,71,52,EWR,ORD,719,9,16,0,0,0,33,0,38
506553,18,5,901,825,1228,1155,147,150,131,33,36,STL,RSW,979,4,12,0,0,0,0,0,33
506638,18,5,1454,1430,1845,1830,171,180,153,15,24,ORD,MIA,1197,5,13,0,0,0,15,0,0
506699,18,5,2051,2005,2303,2230,252,265,231,33,46,ORD,SEA,1721,5,16,0,18,0,15,0,0
506788,18,5,2222,2110,51,5,149,175,130,46,72,MIA,EWR,1086,7,12,0,42,0,0,0,4
507120,18,5,1410,1300,1547,1445,157,165,142,62,70,TPA,DFW,929,5,10,0,0,0,0,0,62
507151,18,5,1137,1045,1248,1154,71,69,49,54,52,DFW,SAT,247,6,16,0,44,0,2,0,8
507337,18,5,1558,1515,1758,1710,120,115,102,48,43,ORD,TUL,585,6,12,0,39,0,5,0,4
507399,18,5,1659,1555,2137,2025,218,210,169,72,64,PHX,ORD,1440,5,44,0,0,0,55,0,17
507461,18,5,1804,1615,1853,1710,49,55,30,103,109,DFW,OKC,175,4,15,0,103,0,0,0,0
507554,18,5,1946,1830,2147,2015,181,165,136,92,76,EWR,ORD,719,9,36,0,0,0,92,0,0
507585,18,5,1919,1745,2041,1925,82,100,64,76,94,MCI,ORD,403,8,10,0,0,0,72,0,4
507678,18,5,2008,1905,2151,2050,223,225,205,61,63,DFW,SFO,1464,5,13,0,0,0,0,0,61
507709,18,5,1428,1400,1828,1705,300,245,255,83,28,SJU,JFK,1597,24,21,0,7,0,55,0,21
507925,18,5,1544,1530,1658,1640,74,70,54,18,14,DFW,SAT,247,7,13,0,0,0,4,0,14
508107,18,5,1019,905,1336,1220,137,135,120,76,74,DFW,TPA,929,2,15,0,74,0,2,0,0
508351,18,5,1903,1820,2038,1950,95,90,74,48,43,ORD,BNA,409,3,18,0,39,0,9,0,0
508473,18,5,1340,1315,1539,1505,239,230,202,34,25,DFW,SFO,1464,4,33,0,6,0,9,0,19
508500,18,5,1728,1635,2009,1920,101,105,77,49,53,ORD,DCA,612,3,21,0,13,14,0,0,22
508808,18,5,1512,1355,1643,1530,151,155,131,73,77,DFW,PHX,868,4,16,0,16,0,0,0,57
508901,18,5,1513,1445,1707,1640,174,175,146,27,28,MCO,DFW,984,13,15,0,0,0,4,0,23
509208,18,5,726,710,909,845,103,95,82,24,16,MEM,DFW,432,11,10,0,0,16,8,0,0
509447,18,5,1245,1215,1553,1535,128,140,105,18,30,PHX,DFW,868,14,9,0,2,0,0,0,16
509626,18,5,1847,1815,2205,2130,138,135,119,35,32,DFW,TPA,929,6,13,0,8,0,3,0,24
509657,18,5,1600,1535,1804,1730,124,115,106,34,25,STL,DFW,551,8,10,0,8,0,9,0,17
509750,18,5,815,645,1025,905,190,200,155,80,90,MIA,ORD,1197,13,22,0,80,0,0,0,0
509781,18,5,1139,1000,1337,1210,238,250,218,87,99,ORD,RNO,1671,6,14,0,21,0,0,0,66
509839,18,5,1617,1605,1747,1730,90,85,66,17,12,DFW,MSY,448,3,21,0,1,0,5,0,11
509983,18,5,2045,2020,2236,2155,171,155,130,41,25,EWR,ORD,719,6,35,0,0,0,41,0,0
510131,18,5,1642,1610,1744,1715,182,185,164,29,32,DFW,SAN,1171,3,15,0,5,0,0,0,24
510162,18,5,1320,1220,1618,1525,178,185,161,53,60,MIA,BOS,1258,5,12,0,53,0,0,0,0
510193,18,5,2013,1900,2059,1950,106,110,87,69,73,DFW,ABQ,569,6,13,0,1,0,0,0,68
510224,18,5,1809,1620,1937,1800,88,100,69,97,109,MSY,DFW,448,11,8,0,0,0,0,0,97
510405,18,5,1611,1605,1839,1759,208,174,163,40,6,MCO,ORD,1005,29,16,0,0,0,34,0,6
510436,18,5,1944,1845,2117,2025,153,160,134,52,59,ORD,DEN,888,8,11,0,0,26,0,0,26
510587,18,5,1758,1735,1923,1905,145,150,115,18,23,DEN,LAX,862,12,18,0,14,0,0,0,4
510707,18,5,1953,1935,2240,2220,227,225,206,20,18,ORD,TUS,1437,6,15,0,0,18,2,0,0
510767,18,5,1908,1850,2055,2040,167,170,145,15,18,TPA,DFW,929,11,11,0,8,0,0,0,7
510943,18,5,2318,1805,341,2235,143,150,132,306,313,LAS,DFW,1055,3,8,0,0,0,0,0,306
511036,18,5,927,835,1303,1220,156,165,117,43,52,SLC,DFW,988,13,26,0,43,0,0,0,0
511098,18,5,2032,2010,2359,2330,147,140,127,29,22,DFW,MCO,984,4,16,0,10,0,7,0,12
511129,18,5,1536,1530,1857,1840,141,130,101,17,6,TUS,DFW,813,32,8,0,0,0,11,0,6
511222,18,5,620,600,852,830,212,210,193,22,20,BWI,DFW,1217,5,14,0,20,0,2,0,0
511253,18,5,1900,1800,2134,2045,94,105,79,49,60,ORD,DCA,612,4,11,0,0,49,0,0,0
511346,18,5,1731,1540,2318,2145,227,245,205,93,111,LAX,ORD,1745,8,14,0,93,0,0,0,0
511519,18,5,1912,1855,2057,2025,165,150,136,32,17,LGA,BNA,764,8,21,0,16,0,15,0,1
511548,18,5,923,820,1251,1205,148,165,136,46,63,ABQ,ORD,1118,5,7,0,46,0,0,0,0
511637,18,5,1713,1705,2035,2015,202,190,168,20,8,LGA,MIA,1097,6,28,0,0,0,18,0,2
511730,18,5,2040,1835,2259,2110,259,275,233,109,125,ORD,SFO,1846,6,20,0,59,0,0,0,50
511792,18,5,1422,1410,1640,1625,138,135,122,15,12,STL,AUS,722,4,12,0,1,0,3,0,11
511822,18,5,806,715,926,840,80,85,59,46,51,ORD,MSP,334,2,19,0,46,0,0,0,0
511927,18,5,1835,1735,2350,2235,255,240,198,75,60,JFK,SJU,1597,6,51,0,60,0,15,0,0
511988,18,5,1944,1915,2033,2010,49,55,29,23,29,DFW,OKC,175,6,14,0,6,0,0,0,17
512019,18,5,1754,1720,1851,1830,57,70,37,21,34,SAT,DFW,247,12,8,0,0,10,0,0,11
512050,18,5,1345,1320,1512,1455,87,95,68,17,25,DFW,STL,551,3,16,0,10,0,0,0,7
512112,18,5,1245,1225,1358,1340,193,195,166,18,20,SAT,LAX,1210,20,7,0,0,0,2,0,16
512166,18,5,2145,2025,2347,2240,242,255,220,67,80,DFW,SEA,1660,4,18,0,9,0,0,0,58
512197,18,5,1441,1345,1535,1445,54,60,38,50,56,DFW,AUS,190,4,12,0,6,0,0,0,44
512282,18,5,113,1840,254,2035,161,175,147,379,393,MCO,DFW,984,3,11,0,0,0,0,0,379
512683,18,5,1936,1855,2227,2140,171,165,153,47,41,ORD,IAH,925,7,11,0,0,33,6,0,8
512768,18,5,1341,1300,1605,1540,264,280,243,25,41,ORD,SFO,1846,4,17,0,6,0,0,0,19
512919,18,5,1304,1215,1619,1505,195,170,145,74,49,PBI,LGA,1035,3,47,0,0,0,25,0,49
513010,18,5,1521,1430,2208,2035,287,245,202,93,51,LAX,ORD,1745,10,75,0,0,0,93,0,0
513037,18,5,1259,850,1538,1115,219,205,196,263,249,BWI,DFW,1217,11,12,0,249,0,14,0,0
513190,18,5,1531,1425,1820,1710,169,165,142,70,66,SAT,ORD,1041,18,9,0,0,0,31,0,39
513252,18,5,2054,2005,2252,2220,118,135,102,32,49,DFW,MSP,852,3,13,0,5,0,0,0,27
513470,18,5,1410,1340,1515,1450,185,190,172,25,30,DFW,ONT,1189,4,9,0,25,0,0,0,0
513612,18,5,1835,1540,2312,2025,157,165,138,167,175,PSP,DFW,1126,2,17,0,0,0,0,0,167
513643,18,5,2157,2105,2333,2230,96,85,74,63,52,ORD,MCI,403,4,18,0,0,0,27,0,36
513798,18,5,1053,915,1209,1025,196,190,165,104,98,DFW,SNA,1205,4,27,0,98,0,6,0,0
513827,18,5,759,645,928,815,89,90,74,73,74,MSY,DFW,448,5,10,0,73,0,0,0,0
513887,18,5,813,805,1033,1010,140,125,111,23,8,BNA,DFW,631,18,11,0,8,0,15,0,0
513918,18,5,1118,1055,1224,1205,186,190,170,19,23,DFW,SAN,1171,4,12,0,8,0,0,0,11
513949,18,5,1958,1855,2206,2115,248,260,227,51,63,ORD,SNA,1726,6,15,0,32,19,0,0,0
514007,18,5,1918,1735,2102,1929,164,174,146,93,103,TPA,ORD,1012,7,11,0,0,0,89,0,4
514104,18,5,2035,2000,2325,2300,110,120,89,25,35,BNA,LGA,764,10,11,0,0,0,3,0,22
514133,18,5,1804,1730,1956,1915,112,105,76,41,34,DFW,BNA,631,6,30,0,25,0,7,0,9
514164,18,5,1613,1555,1655,1640,102,105,83,15,18,DFW,ELP,551,5,14,0,0,0,0,0,15
514321,18,5,908,835,1048,1015,160,160,130,33,33,DFW,PHX,868,5,25,0,15,0,0,0,18
514378,18,5,1851,1700,2105,1929,134,149,114,96,111,MSY,ORD,837,10,10,0,0,0,83,0,13
514530,18,5,1342,1335,1723,1705,161,150,135,18,7,MIA,SJU,1045,9,17,0,7,0,11,0,0
514621,18,5,2110,2025,22,2350,132,145,117,32,45,DFW,RDU,1062,4,11,0,3,0,0,0,29
514650,18,5,1723,1610,2031,1935,128,145,115,56,73,PHX,DFW,868,5,8,0,0,0,0,0,56
514679,18,5,2012,1820,2146,2005,214,225,200,101,112,AUS,SJC,1476,3,11,0,0,0,0,0,101
514735,18,5,1006,1000,1336,1305,270,245,236,31,6,EWR,DFW,1372,20,14,0,6,0,25,0,0
514794,18,5,1654,1515,2220,2050,206,215,183,90,99,LAS,ORD,1515,5,18,0,0,0,56,0,34
514825,18,5,2031,2025,2359,2330,208,185,163,29,6,LGA,MIA,1097,7,38,0,0,0,29,0,0
514854,18,5,2101,2015,17,2355,136,160,117,22,46,DFW,IAD,1172,7,12,0,0,0,0,0,22
514914,18,5,758,715,951,855,173,160,146,56,43,SJU,MIA,1045,9,18,0,43,0,13,0,0
514945,18,5,1329,1220,1512,1420,223,240,208,52,69,ORD,LAS,1515,6,9,0,26,0,0,0,26
515006,18,5,1326,1130,1419,1230,53,60,39,109,116,DFW,AUS,190,5,9,0,7,0,0,0,102
515037,18,5,921,735,1239,1025,258,230,225,134,106,PHL,DFW,1302,15,18,0,106,0,28,0,0
515428,18,5,2225,2050,2326,2150,61,60,42,96,95,DFW,AUS,190,5,14,0,11,0,1,0,84
515455,18,5,2000,1820,2139,2005,99,105,81,94,100,MCI,DFW,460,8,10,0,0,0,0,0,94
515539,18,5,2017,1925,2257,2210,220,225,201,47,52,ORD,PHX,1440,6,13,0,0,0,7,0,40
515570,18,5,850,810,1212,1135,142,145,125,37,40,DFW,MCO,984,4,13,0,26,0,0,0,11
515852,18,5,934,900,1032,1000,58,60,38,32,34,AUS,DFW,190,10,10,0,32,0,0,0,0
515945,18,5,1541,1510,1807,1750,146,160,134,17,31,BWI,MIA,946,4,8,0,16,0,0,0,1
516007,18,5,2155,2100,2335,2245,160,165,143,50,55,MCO,DFW,984,5,12,0,0,0,0,0,50
516038,18,5,2058,1955,35,2325,157,150,137,70,63,ORD,MCO,1005,5,15,0,0,0,13,0,57
516069,18,5,1416,1305,2002,1859,226,234,202,63,71,RNO,ORD,1671,9,15,0,0,0,0,0,63
516122,18,5,1237,1200,1526,1445,169,165,152,41,37,ORD,IAH,925,3,14,0,37,0,4,0,0
516302,18,5,2014,1910,2108,2010,54,60,36,58,64,MIA,MCO,193,3,15,0,16,0,0,0,42
516426,18,5,1420,1355,1612,1545,112,110,84,27,25,ATL,MIA,595,5,23,0,25,0,2,0,0
516488,18,5,1636,1330,1842,1550,186,200,169,172,186,MIA,ORD,1197,9,8,0,29,0,0,0,143
516517,18,5,1836,1645,2051,1905,255,260,230,106,111,ORD,SNA,1726,8,17,0,67,23,0,0,16
516571,18,5,1707,1355,1756,1455,169,180,153,181,192,DFW,PSP,1126,5,11,0,181,0,0,0,0
516609,18,5,2038,1950,2227,2115,169,145,135,72,48,PHL,ORD,678,9,25,0,0,0,72,0,0
516879,18,5,1717,1705,2020,1930,243,205,215,50,12,IAD,DFW,1172,9,19,0,9,0,38,0,3
516941,18,5,1154,1115,1506,1445,132,150,121,21,39,DFW,RDU,1062,3,8,0,19,0,0,0,2
517243,18,5,1431,1415,1652,1620,201,185,184,32,16,DTW,DFW,987,5,12,0,16,0,16,0,0
517336,18,5,2129,1615,2237,1710,188,175,166,327,314,DFW,LAS,1055,6,16,0,290,0,13,0,24
517393,18,5,1638,1625,1937,1755,179,90,62,102,13,MSP,ORD,334,40,77,0,13,0,89,0,0
517484,18,5,1651,1645,1928,1855,217,190,190,33,6,BOS,STL,1046,2,25,0,6,0,27,0,0
517568,18,5,2352,1930,219,2230,147,180,124,229,262,MIA,JFK,1090,9,14,0,229,0,0,0,0
517661,18,5,1620,1545,1908,1740,228,175,146,88,35,JFK,ORD,740,32,50,0,19,0,53,0,16
517692,18,5,2005,1850,2220,2120,195,210,175,60,75,ORD,SLC,1249,5,15,0,0,18,0,0,42
517750,18,5,1840,1810,1941,1915,61,65,41,26,30,MCO,MIA,193,5,15,0,26,0,0,0,0
518022,18,5,2044,1905,22,2240,158,155,138,102,99,DFW,MIA,1121,7,13,0,11,0,3,0,88
518146,18,5,2111,2040,2325,2310,134,150,117,15,31,MCO,LGA,950,6,11,0,0,0,0,0,15
518530,18,5,1622,1605,1813,1750,111,105,71,23,17,DFW,BNA,631,6,34,0,0,0,6,0,17
518712,18,5,1748,1725,2125,2050,157,145,127,35,23,DFW,MCO,984,9,21,0,20,0,12,0,3
518743,18,5,814,800,1300,1235,226,215,196,25,14,BWI,SJU,1565,5,25,0,0,14,11,0,0
518957,18,5,1657,1445,1920,1659,143,134,99,141,132,ATL,LGA,761,7,37,0,0,0,22,0,119
518988,18,5,1255,1100,1609,1405,134,125,88,124,115,DFW,ATL,732,7,39,0,0,0,124,0,0
519017,18,5,2035,1945,2135,2055,60,70,46,40,50,ORD,STL,258,2,12,0,0,0,9,0,31
519182,18,5,1942,1905,2221,2200,159,175,129,21,37,MIA,LGA,1097,7,23,0,21,0,0,0,0
519306,18,5,1624,1550,2021,1905,237,195,163,76,34,JFK,MIA,1090,5,69,0,34,0,42,0,0
519395,18,5,1841,1810,2156,2140,135,150,119,16,31,DFW,RDU,1062,2,14,0,0,0,3,0,13
519426,18,5,1150,1140,1330,1315,220,215,197,15,10,DFW,FAT,1313,5,18,0,10,0,5,0,0
519608,18,5,2201,2035,19,2310,258,275,235,69,86,ORD,LAX,1745,7,16,0,6,0,12,0,51
519783,18,5,1640,1535,2000,1920,140,165,125,40,65,DFW,DCA,1192,4,11,0,0,8,0,0,32
519812,18,5,1859,1815,2024,1950,85,95,68,34,44,DFW,HSV,603,5,12,0,3,0,0,0,31
519843,18,5,1607,1535,1820,1730,133,115,97,50,32,OMA,DFW,583,29,7,0,0,2,18,0,30
519905,18,5,1853,1745,2256,2145,183,180,159,71,68,ORD,MIA,1197,14,10,0,40,28,3,0,0
519993,18,5,1052,940,1311,1205,259,265,221,66,72,ORD,LAX,1745,18,20,0,66,0,0,0,0
520055,18,5,1553,1545,1901,1845,128,120,96,16,8,DEN,DFW,641,16,16,0,8,0,8,0,0
520299,18,5,1616,1545,1952,1850,216,185,159,62,31,JFK,MCO,944,5,52,0,16,0,31,0,15
520594,18,5,1400,1340,1504,1440,64,60,45,24,20,MCO,MIA,193,5,14,0,0,11,4,0,9
520656,18,5,2009,1955,2112,2055,63,60,42,17,14,MCO,MIA,193,5,16,0,7,0,3,0,7
520749,18,5,1849,1825,2308,2150,259,205,219,78,24,BOS,MIA,1258,16,24,0,24,0,54,0,0
521329,18,5,1930,1910,2107,2045,97,95,62,22,20,MCI,ORD,403,13,22,0,0,0,2,0,20
521420,18,5,1257,1250,1556,1520,239,210,210,36,7,DCA,DFW,1192,6,23,0,7,0,29,0,0
521447,18,5,1707,1635,1946,1925,99,110,85,21,32,ORD,RDU,647,3,11,0,0,18,0,0,3
521533,18,5,710,655,1103,1020,293,265,274,43,15,BOS,DFW,1562,6,13,0,15,0,28,0,0
521562,18,5,1933,1905,2101,2020,88,75,50,41,28,STL,ORD,258,21,17,0,0,0,13,0,28
521833,18,5,1904,1855,2046,2010,162,135,132,36,9,DCA,STL,719,4,26,0,0,0,29,0,7
521955,18,5,1755,1650,2129,1955,214,185,165,94,65,EWR,MIA,1086,21,28,0,0,0,38,0,56
522106,18,5,1633,1610,2142,2105,189,175,147,37,23,SAN,DFW,1171,31,11,0,5,0,14,0,18
522137,18,5,1543,1420,2044,1930,181,190,163,74,83,RNO,DFW,1345,11,7,0,0,0,0,0,74
522168,18,5,816,725,952,915,216,230,197,37,51,ORD,LAS,1515,6,13,0,37,0,0,0,0
522197,18,5,2151,2145,2321,2300,90,75,62,21,6,DFW,MSY,448,3,25,0,6,0,15,0,0
522257,18,5,1346,1325,1501,1445,135,140,123,16,21,DFW,TUS,813,4,8,0,16,0,0,0,0
522286,18,5,2134,1945,2332,2135,178,170,156,117,109,LGA,STL,887,8,14,0,13,0,8,0,96
522346,18,5,1631,1515,1928,1825,117,130,99,63,76,BNA,LGA,764,3,15,0,0,0,0,0,63
522439,18,5,1428,1250,1555,1435,87,105,68,80,98,DFW,BNA,631,3,16,0,80,0,0,0,0
522559,18,5,1645,1625,1752,1735,67,70,39,17,20,SAT,DFW,247,9,19,0,0,0,3,0,14
522710,18,5,1802,1610,1924,1740,82,90,60,104,112,DFW,MCI,460,6,16,0,0,7,0,0,97
522743,18,5,1350,1150,1719,1525,149,155,123,114,120,SLC,DFW,988,6,20,0,0,0,0,0,114
522777,18,5,2349,2110,145,2320,176,190,147,145,159,MIA,ORD,1197,9,20,0,0,0,0,0,145
522839,18,5,2056,2000,2155,2110,119,130,106,45,56,DCA,ORD,612,4,9,0,6,0,0,0,39
523106,18,5,2226,2140,30,2324,184,164,151,66,46,DFW,SLC,988,9,24,0,46,0,20,0,0
523439,18,5,1946,1930,2315,2235,269,245,233,40,16,EWR,DFW,1372,3,33,0,0,0,40,0,0
523747,18,5,1713,1655,1850,1825,97,90,75,25,18,ORD,MCI,403,8,14,0,0,18,7,0,0
523806,18,5,1142,1130,1506,1445,204,195,166,21,12,LGA,MIA,1097,4,34,0,0,0,20,0,1
523926,18,5,1620,1600,1945,1915,145,135,94,30,20,ORD,BOS,867,35,16,0,0,20,10,0,0
524461,18,5,1538,1340,1743,1550,185,190,158,113,118,MIA,DFW,1121,11,16,0,8,0,0,0,105
524510,18,5,2208,2125,6,2335,238,250,226,31,43,DFW,PDX,1616,2,10,0,14,0,0,0,17
524538,18,5,1338,1200,1458,1330,200,210,181,88,98,DFW,RNO,1345,5,14,0,65,0,0,0,23
524670,18,5,1534,1505,1838,1810,124,125,91,28,29,DFW,ATL,732,15,18,0,18,0,0,0,10
524699,18,5,1130,1055,1440,1415,130,140,111,25,35,PHX,DFW,868,6,13,0,1,0,0,0,24
524845,18,5,1843,1800,2011,1935,88,95,69,36,43,DFW,STL,551,5,14,0,36,0,0,0,0
524876,18,5,1405,1340,1715,1650,130,130,102,25,25,HDN,DFW,769,8,20,0,0,0,0,0,25
524907,18,5,1136,1130,1318,1250,162,140,132,28,6,DFW,HDN,769,6,24,0,6,0,22,0,0
524998,18,5,2142,2010,2246,2120,64,70,41,86,92,STL,ORD,258,8,15,0,0,0,0,0,86
525128,18,5,1256,1215,1349,1320,113,125,94,29,41,DFW,GUC,678,3,16,0,29,0,0,0,0
525178,18,5,1030,900,1215,1105,165,185,151,70,90,RSW,ORD,1120,5,9,0,0,0,0,0,70
525209,18,5,2042,1900,42,2250,180,170,159,112,102,ORD,RSW,1120,5,16,0,0,0,21,0,91
525240,18,5,1843,1655,1956,1815,73,80,47,101,108,STL,ORD,258,11,15,0,0,0,101,0,0
525391,18,5,1815,1800,2203,2145,168,165,143,18,15,MCO,SJU,1189,6,19,0,15,0,3,0,0
525546,18,5,1605,1455,1920,1805,135,130,103,75,70,EGE,DFW,720,14,18,0,0,0,5,0,70
